alpha,w_low,w_moderate,w_high,valid_accuracy,valid_f1_macro,valid_balanced_accuracy,proposed_model,base_algorithm,candidate_feature_set
0.5,0.8,0.9,0.9,0.8085530689120319,0.807477730445623,0.8080977667974181,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.35,1.35,0.8085530689120319,0.807477730445623,0.8080977667974181,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.0,1.2,0.8087377206588374,0.8074638973006167,0.8077247359727231,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.1,0.8,0.808959302755004,0.8074523444720499,0.8092815672728464,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.9,0.9,0.8096240490435039,0.8074306691248668,0.8093624101194176,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.2,1.0,0.8075559494792821,0.8074200499229104,0.8073942413833705,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.0,1.0,0.8096609793928651,0.8074041470385654,0.8094031327406727,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.0,1.1,0.8088115813575596,0.8074028175886997,0.8080981219656266,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.9,1.2,0.8098825614890317,0.8073707295427109,0.8089498856806383,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.1,1.35,0.8094024669473373,0.8073569576518618,0.8085678552862824,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.9,1.35,0.8,0.8073712977324765,0.8073465546553354,0.8079162818587324,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.1,0.8,1.1,0.8100672132358372,0.8073440946162558,0.8091840739034751,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.2,1.0,0.8088854420562819,0.8073370702436228,0.808895084745338,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.9,0.8,0.8092178152005318,0.8072268802046588,0.8091864797684298,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.0,1.0,0.8083314868158653,0.8072205232075061,0.8078837886683132,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.1,1.1,0.8083314868158653,0.8071856776521934,0.8078893632740468,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.8,0.8,1.2,0.8096240490435039,0.8071769579013184,0.8082905601961702,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.9,0.9,1.35,0.8096240490435039,0.8071769579013184,0.8082905601961702,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.1,1.2,0.8085530689120319,0.8071575947380266,0.8078722242640085,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.35,1.2,0.8074820887805598,0.8071559806027947,0.8070505236863794,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.1,0.8,0.8084792082133097,0.8071322215063028,0.8087523661365629,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.2,1.35,0.8086638599601152,0.8071021257628166,0.8079030779255968,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.2,1.2,0.808257626117143,0.8070555164681696,0.8078154801552088,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,0.8,0.8,1.35,0.8092178152005318,0.8070476886691956,0.8077060286965194,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.1,1.35,0.8084422778639486,0.8070396208986536,0.807388127587716,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.0,1.0,0.8089223724056429,0.8069214027853305,0.8085795158646868,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.9,1.1,0.8095871186941428,0.8068472885698105,0.8090055432645146,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.2,0.9,0.8083314868158653,0.8068347460255305,0.8085548586581838,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.9,0.8,1.0,0.8090331634537262,0.806823007830246,0.8081829042972407,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.9,1.0,0.8091808848511707,0.8068099181709315,0.8087159348261729,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.8,0.8,0.8091439545018095,0.806796369165023,0.8088877673074596,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.0,1.1,0.8091439545018095,0.8067452693991078,0.8087072777875987,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.0,0.9,0.8088115813575596,0.8067441632308885,0.8087585159070855,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.9,1.0,0.809291675899254,0.8067301512153119,0.8089071177798423,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.9,1.2,0.8091439545018095,0.806721762669708,0.8081206505574238,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,1.0,1.2,0.8087007903094763,0.8066993383878782,0.8079219534662258,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.1,0.8,1.2,0.8096979097422261,0.8066964652173841,0.8086275578172345,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.9,0.8,1.1,0.8092178152005318,0.806655436685524,0.808142869001185,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,1.0,1.35,0.8090331634537262,0.8066349182668574,0.8079829895616242,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.2,0.8,0.9,0.8091808848511707,0.8066081635477081,0.8087770625492096,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.1,1.35,0.8077775315754487,0.8065916744136921,0.8066350242609087,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.9,1.35,0.8094763276460595,0.8065597006072792,0.808300658433548,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.9,1.1,0.8090700938030874,0.8064984708975816,0.8084026457249687,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.0,0.8,1.35,0.8094763276460595,0.8064931715827967,0.808109949032955,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.0,0.8,1.1,0.8091808848511707,0.8064841499004282,0.8081966794745509,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.9,1.1,0.8085530689120319,0.8064691014451543,0.807744563263471,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.0,0.9,0.808257626117143,0.8064106118442443,0.8081315984320766,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.9,0.9,0.8084422778639486,0.8063923543497387,0.8081149640769926,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.2,0.8,1.0,0.8090700938030874,0.806270003916652,0.808441949566804,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.2,1.0,0.8065957603958933,0.8062491228056206,0.8065293971404728,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.0,1.2,0.8088115813575596,0.8062187138381801,0.8081886322468427,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.8,0.8,0.8082945564665042,0.8061298673921445,0.8079765108993994,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.9,1.2,0.8091070241524485,0.8061296243310099,0.8083503679805393,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.0,1.1,0.8082945564665042,0.8061242215237078,0.8077704597333265,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.1,1.1,0.8081468350690597,0.8060681077059092,0.8078204263946178,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.8,1.35,0.8,0.8059310141073934,0.8060458811659843,0.8063957278425945,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,0.9,0.8,1.35,0.8086269296107541,0.8060390173467162,0.8071874793298631,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.8,0.9,0.8085530689120319,0.8060169383778449,0.8080784656127592,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.9,0.8,0.8080360440209764,0.8059585888535792,0.8080782516388229,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.2,0.8,0.8,0.808257626117143,0.8059276781656699,0.808092076382767,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.9,0.9,0.808257626117143,0.8059276781656699,0.808092076382767,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.35,1.1,0.8060048748061157,0.80591640547356,0.8059307523813817,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.1,1.0,0.8078144619248098,0.8058983596125712,0.8076706472604513,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.9,1.0,0.8081468350690597,0.805892956337175,0.807610614953448,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.8,1.0,0.8086269296107541,0.8058565407393021,0.8079297885091039,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.0,1.2,0.807519019129921,0.8058009009921395,0.8065675289703038,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.9,0.8,0.8077036708767265,0.8057956209961133,0.8076020013545554,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.0,0.8,0.8074820887805598,0.8057343649364249,0.807570069363012,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.1,0.9,0.8059679444567546,0.805710773355167,0.8059448464867273,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.2,0.8,1.1,0.8087007903094763,0.8056112126076926,0.8078784324922751,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.1,0.8,1.35,0.8089962331043652,0.8056006759948087,0.8076992641990565,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.2,0.8,0.8070389245882266,0.8055924843897344,0.8074679385938848,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.1,1.35,0.8073712977324765,0.8055511856348492,0.8063754454204428,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.35,0.8,0.80648496934781,0.8053786470347862,0.8071337214593965,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.0,0.8,1.2,0.8082945564665042,0.8053314683182298,0.8071413281429259,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.1,1.2,0.807519019129921,0.8052903226850329,0.8070225631162197,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.0,1.2,0.8077036708767265,0.8052860505264228,0.806990393366284,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.9,1.2,0.8081099047196987,0.8052793136508459,0.8072423827476198,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.35,1.1,0.8055617106137825,0.805254630853268,0.8055671420493137,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,0.8,0.8,1.35,0.8075928798286431,0.8051809788510109,0.8060699084169727,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.1,1.0,0.8061525962035601,0.8051712156748266,0.8059433118008847,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,0.9,1.1,0.8068542728414211,0.8051420387827726,0.8058567963218825,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.0,0.9,0.8059679444567546,0.8050304687802384,0.8057772522893726,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.1,0.9,0.8068912031907822,0.8050290902096132,0.806940479223992,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.8,0.9,0.8073712977324765,0.805014218768327,0.8068260715622269,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.2,1.1,0.8060418051554767,0.805004757713482,0.8058112035900714,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.0,0.8,0.8068912031907822,0.8049821842116597,0.8070475238290699,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,0.9,0.8,0.8058571534086713,0.8049654801881672,0.8056877118330109,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.35,1.2,0.8058571534086713,0.8049654801881672,0.8056877118330109,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.9,1.1,0.8074820887805598,0.8049540861954859,0.806745148750088,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.2,1.0,0.8055617106137825,0.8049450812958177,0.8055564223594072,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.1,1.35,0.8074082280818377,0.8048505129723895,0.8066598136866738,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,0.9,0.8,1.35,0.8077775315754487,0.8048433756593202,0.8063199122576838,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.9,1.35,0.8077406012260876,0.804839331346856,0.8064667871802987,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,1.0,1.35,0.8077406012260876,0.80482831805219,0.8068581019976993,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.9,1.0,0.807519019129921,0.8047224730690173,0.8071086899714066,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.0,1.35,0.8063372479503657,0.804715993177252,0.8050347756597613,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.9,0.8,1.2,0.8076667405273654,0.80470859060103,0.8063979386632188,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.8,0.9,0.8073712977324765,0.8045771442004334,0.8069387330358557,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.8,1.0,0.8072235763350322,0.8045502169113389,0.8064509055083485,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.1,0.9,0.8050816160720881,0.8045300014456701,0.8051308948798646,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.8,1.0,0.8075928798286431,0.8044667823217232,0.8070647883531903,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.8,0.8,0.8070019942388655,0.804457696721207,0.8067853532856203,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.9,0.9,0.8070019942388655,0.804457696721207,0.8067853532856203,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,1.0,1.35,0.8072235763350322,0.8044522251064331,0.8062284973417485,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.9,0.9,0.8067434817933378,0.8043773975328099,0.8064518927956964,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.2,0.8,1.2,0.8076667405273654,0.8043427967977589,0.8066681632574704,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.9,1.35,0.8076667405273654,0.8043427967977589,0.8066681632574704,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.35,1.1,0.8043060787355049,0.804254411214539,0.8041458606902833,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.35,1.1,0.8047492429278381,0.804210340445632,0.8048154272980025,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.1,1.2,0.8060418051554767,0.8041937444370149,0.8054100315725795,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.9,1.0,0.8067065514439766,0.8041038934197403,0.806210909064221,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.8,1.1,0.8071127852869489,0.8040365388918489,0.806198268899109,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.8,0.9,0.8068542728414211,0.8040195016452606,0.8065337831560576,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,0.9,1.0,0.8058571534086713,0.8039713218091725,0.8051795374732583,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.8,1.0,0.8069281335401433,0.8039267805677911,0.8063054817550066,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.9,1.1,0.8068912031907822,0.8039229418672479,0.8063134844500682,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.9,1.35,0.8071127852869489,0.8039059589295006,0.8060031944465402,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.0,1.1,0.8057463623605879,0.8038817546968101,0.8050938213755581,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,0.9,1.2,0.8058571534086713,0.8038759442764207,0.8046488526871465,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.9,1.2,0.8066326907452545,0.8038535830835372,0.8056806063010523,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.0,1.0,0.8061895265529212,0.8038090661521649,0.8059014011677093,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.9,0.8,0.8060048748061157,0.8037936343664306,0.8059205419132986,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,0.8,0.9,0.8057094320112268,0.8037701200818067,0.8050013911270701,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.2,1.35,0.8057094320112268,0.8037701200818067,0.8050013911270701,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.1,0.8,0.8054878499150602,0.803758645893593,0.8057595241055483,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.2,0.8,1.35,0.807519019129921,0.8037558863923682,0.8062821718566423,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.8,1.1,0.8071127852869489,0.8037157056897256,0.8063957624591933,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.0,0.9,0.8059310141073934,0.8036927124743384,0.8058290485986808,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.8,0.8,0.8061895265529212,0.8036209670394233,0.8060667214200534,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,0.8,0.8,0.8051185464214492,0.8035781067838109,0.8047056201903815,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,0.9,0.9,0.8051185464214492,0.8035781067838109,0.8047056201903815,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.0,1.0,0.8051185464214492,0.8035781067838109,0.8047056201903815,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.1,1.1,0.8051185464214492,0.8035781067838109,0.8047056201903815,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.2,1.2,0.8051185464214492,0.8035781067838109,0.8047056201903815,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.35,1.35,1.35,0.8051185464214492,0.8035781067838109,0.8047056201903815,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.8,0.8,0.8059679444567546,0.8035284291358731,0.8056835120862921,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.0,1.1,0.806115665854199,0.8035145314447982,0.8056548504336352,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.0,0.8,0.8038629145431716,0.8033719321621845,0.803986568961931,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.0,0.8,1.35,0.8067434817933378,0.8033209137119757,0.8053471754368237,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.9,0.8,0.8055247802644213,0.8032703712690187,0.805530536869086,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.8,1.1,0.8061895265529212,0.8032288771572048,0.8051865736223602,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.0,1.35,0.8052662678188935,0.803171783115015,0.8040327674728833,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.8,1.0,0.8063741782997267,0.8031028390244273,0.8058290391293426,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,0.8,1.0,0.8054878499150602,0.8030874717742135,0.8044952110879419,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.8,1.2,0.806448038998449,0.803078762929763,0.8053580622981906,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.1,1.35,0.8053401285176158,0.8030082545185131,0.804400924545318,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.8,0.9,0.8057094320112268,0.803007803528668,0.8052129711893655,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.8,1.2,0.8065957603958933,0.802927720959188,0.8057033432273597,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.9,1.2,0.8061525962035601,0.8029085413177537,0.8053864734510251,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.8,0.9,0.8058202230593101,0.8028220989625884,0.8054564229056517,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.9,1.1,0.8056725016618658,0.8028030126846785,0.8049920181398633,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,0.9,1.1,0.8050816160720881,0.8027653803064058,0.8041538513808728,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.0,1.2,0.8049338946746436,0.802703165635665,0.8040515267941659,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.8,0.8,1.35,0.8054509195656991,0.802599787597551,0.8038733703800033,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.8,1.1,0.8059310141073934,0.802590453531001,0.8051004120167885,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.2,1.0,0.8033458896521161,0.8023710943512707,0.8033583436003459,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.9,1.2,0.8055247802644213,0.802359343384348,0.8046460874136429,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.0,0.8,0.8044168697835882,0.8023378730319952,0.8045146673012674,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.8,0.8,0.8049338946746436,0.8023150444974192,0.804684522938029,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,0.9,0.9,0.8049338946746436,0.8023150444974192,0.804684522938029,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.8,1.0,0.8053031981682547,0.8022941202393113,0.8045916394810294,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.0,1.2,0.8050816160720881,0.8022409684121407,0.8044456830275287,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.9,1.35,0.8055247802644213,0.8022273539244441,0.8043193142197719,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.2,1.1,0.8034936110495605,0.8020837539267949,0.803280392738633,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.1,1.0,0.8034566807001994,0.802047178753878,0.8032614721778318,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,1.0,1.35,0.8052662678188935,0.8020300476690441,0.8043699084673466,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,0.9,0.8,1.35,0.8054509195656991,0.8019557606918283,0.8039468561789261,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.0,0.9,0.8032720289533939,0.8018734913279291,0.8030974220050057,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.1,0.9,0.8027919344116995,0.8018570919950454,0.8028576798067125,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.0,0.8,1.2,0.8052662678188935,0.8018470346126637,0.8040682216886156,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.8,0.9,0.8046753822291158,0.8017981411485068,0.8042341204481351,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.8,0.8,0.8043430090848659,0.801667502441957,0.8041866322296497,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,0.9,1.2,0.8042691483861437,0.8016598387984524,0.8031207403137565,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.35,1.1,0.8024964916168107,0.8016408706212242,0.802576971602951,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.1,0.8,1.1,0.8049708250240047,0.8016272680219484,0.8040494845849038,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,0.9,1.0,0.8044168697835882,0.8015825484504645,0.8039958632919534,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,0.9,0.8,0.802939655809144,0.8015560859045326,0.8027915265748407,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.35,1.35,1.2,0.802939655809144,0.8015560859045326,0.8027915265748407,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.1,0.8,1.35,0.805413989216338,0.8015279577457587,0.8040841364397577,XGBoost-RGC,XGBoost,RGC-ExpandedContext
1.0,1.35,0.8,1.35,0.8053401285176158,0.8013336226324212,0.8042207983954365,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.8,1.0,0.8045276608316715,0.8013198590601505,0.8038761541318683,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.8,1.1,0.8047861732771993,0.8012046145957114,0.8040684725852613,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.2,0.8,1.2,0.8047861732771993,0.801188388552502,0.8037748456713607,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.85,1.35,0.9,1.35,0.8047861732771993,0.801188388552502,0.8037748456713607,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,0.9,0.8,0.8034197503508383,0.8010219960201873,0.8033642643017731,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,1.0,1.35,0.803678262796366,0.8009910243029118,0.8024972654737844,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,0.9,1.1,0.8040475662899771,0.8009046864662804,0.8034505830108308,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.1,1.1,0.8025703523155329,0.800638380553702,0.8021788068849066,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.2,1.1,1.2,0.8027550040623385,0.8005403225924882,0.802156381784631,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.8,1.2,0.9,0.8005391831006722,0.8005375957635353,0.8007607848784257,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.0,1.0,0.8024964916168107,0.8005246592526799,0.8021047942202616,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.2,0.8,1.1,0.8039737055912549,0.8004584313763266,0.8031289237085524,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,0.9,1.0,0.8,0.8012039293891721,0.8002977024176446,0.8013489306335297,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.1,1.0,1.1,0.8024595612674496,0.8001786953661568,0.8018430236633799,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.5,1.0,0.9,0.9,0.8021641184725607,0.8001569824495679,0.8017718889405828,XGBoost-RGC,XGBoost,RGC-ExpandedContext
0.7,1.35,0.9,1.2,0.8035305413989217,0.8001175208625738,0.8027491316312756,XGBoost-RGC,XGBoost,RGC-ExpandedContext
