node_id,rgc_degree,rgc_weighted_degree,rgc_pagerank
seller::4aba391bc3b88717ce08eb11e44937b2,44.0,130.0,9.369429579371251e-05
seller::6d66611d7c44cc30ce351abc49a68421,90.0,570.0,0.0003006211166388577
seller::57c764b4a836300be881e2ff86e449f9,37.0,135.0,7.442580509229647e-05
seller::8cc6a0e5738e61a87b03c78b2ba9db4b,42.0,130.0,7.508456756871164e-05
seller::bf961104a38e01b9062ee026bb657dee,7.0,20.0,1.4506318369439505e-05
seller::0887a9f087bcd5d9f6642b52f897fc6c,23.0,60.0,3.265771743639765e-05
seller::6338ea67c41078a46ad99cc009654956,43.0,200.0,0.00012223113669608784
seller::9198786624eaeb375793215cad26cfa6,15.0,35.0,2.5922717926567787e-05
seller::327b89b872c14d1c0be7235ef4871685,11.0,15.0,3.428334208176488e-05
seller::fe1bbc5feda5c8979a8a1b3b2512d5a6,18.0,50.0,3.606949883354797e-05
seller::7b0df942f46435babab05d49b744b2c4,31.0,140.0,7.81543452772246e-05
seller::67e43d802fde8cfd3f9580124f8167d1,5.0,15.0,1.2871835840094806e-05
seller::b98b715fe9e276204e2a3464f48cd796,9.0,20.0,1.6295037136289248e-05
seller::7e26c750b4cb9f6766f58265ff9ebe95,19.0,135.0,5.965392027463168e-05
seller::1b8356dabde1d35e17cef975c3f82730,46.0,305.0,0.00014002688841962844
seller::87142160b41353c4e5fca2360caf6f92,101.0,1290.0,0.0005729688197528184
seller::eec3469d83e142f9a104886655338c37,6.0,10.0,1.2871280108867527e-05
seller::45a3d05fb00435e52a28859dd03703b3,5.0,5.0,9.378965693555687e-06
seller::76d336555bb25f3165d2f0d6da719c40,5.0,10.0,1.121434629266535e-05
seller::6dc9bec584588412a6a338830946a3e4,7.0,10.0,1.1288014543928395e-05
seller::e627629ba868740e287800f1a9be81c2,23.0,65.0,5.1814842964492794e-05
seller::42fb44130ac3134cde8e35cf8ec7df25,8.0,15.0,1.4925126463682036e-05
seller::17f51e7198701186712e53a39c564617,55.0,255.0,0.00013461365660188387
seller::30a2f535bb48308f991d0b9ad4a8c4bb,44.0,420.0,0.00019129640382501163
seller::1da366cade6d8276e7d8beea7af5d4bf,39.0,245.0,0.0001200948653941989
seller::e49c26c3edfa46d227d5121a6b6e4d37,61.0,170.0,0.00012247681466899304
seller::abe021b01ba992245271b9aa422032df,8.0,10.0,1.3167323888123476e-05
seller::001cca7ae9ae17fb1caed9dfb1094831,49.0,1175.0,0.00047089675180777576
seller::4e7c18b98d84e05cbae3ff0ff03846c2,63.0,425.0,0.00020902925824746913
seller::dc4a0fc896dc34b0d5bfec8438291c80,197.0,1155.0,0.0006785501317360721
seller::7e1fb0a3ebfb01ffb3a7dae98bf3238d,67.0,710.0,0.00029828782421523165
seller::3faf68a3b0af94b10bac70d86077be49,13.0,35.0,2.3912481414533205e-05
seller::232a6014e7b10cba61c6c2b2ea6bb4b0,50.0,150.0,8.890877083375624e-05
seller::7a2d2949aea47fab95fd98d6c9f618b1,16.0,40.0,2.9717270404088247e-05
seller::f435898e493ba0356019a0b1cb8b55b1,13.0,40.0,2.6704582753878208e-05
seller::9add47bf45ce8e8c7db6b9cf670b1e09,40.0,180.0,9.214956627636808e-05
seller::bfd27a966d91cfaafdb25d076585f0da,93.0,545.0,0.00027628918448458894
seller::63ffcb71394dd8ea3872ed9ffda17c74,24.0,85.0,4.835735592272632e-05
seller::50c9975695009e5e6473912e83a6d1da,53.0,330.0,0.00018587832886487183
seller::6e0908ef4d4efadbc3cc2b74ea477cb0,22.0,55.0,3.495897881689809e-05
seller::bbf9ad41dca6603e614efcdad7aab8c4,15.0,50.0,4.02273932632952e-05
seller::f5403d3f50089112c4eed37928b7f622,9.0,10.0,1.3350295324307594e-05
seller::92eb0f42c21942b6552362b9b114707d,91.0,1420.0,0.0005698404197940057
seller::8c3b533c63cca56240f94f1e3a6b18ef,15.0,40.0,2.7190639868432256e-05
seller::20f0aeea30bc3b8c4420be8ced4226c0,5.0,5.0,9.353514036801235e-06
seller::f3041c2e75ec683697a6a5ea82192210,5.0,5.0,9.403323439112042e-06
seller::8c91bfea4263b8fba54081460693e2a1,8.0,10.0,1.310230339093115e-05
seller::da8622b14eb17ae2831f4ac5b9dab84a,243.0,5690.0,0.0023429622672299756
seller::57e632711dec9ec14ca7546769483e7e,40.0,260.0,0.00012347140823842424
seller::272f092de69afedd4d2969440b37f18f,52.0,200.0,0.0001235926329475148
seller::c447f8dd3ed213f291d65ef074a268eb,15.0,40.0,2.7018861452310403e-05
seller::c9d2ba8dde44a275ae06475ed1d2fafc,5.0,5.0,9.501798788343353e-06
seller::1782ce2db72c3dda627d5e7c898104e1,27.0,45.0,3.396533522379467e-05
seller::62760d278921b5f352461620d68a9cee,8.0,15.0,1.4670361676423857e-05
seller::328acb143b4a73aad6bee8e734f5d20d,9.0,10.0,1.2870400549846652e-05
seller::02a2272692e13558373c66db98f05e2e,8.0,10.0,1.3012982143808742e-05
seller::6c177e38df6d3f34182b1f1d427231bf,46.0,245.0,0.00012226001878628496
seller::373ee4a3a775a733770ca3f790b8b9ac,22.0,105.0,5.692344366066234e-05
seller::1bc2e21de46adfea6b98cc96b00f3b40,10.0,25.0,1.8352234590724345e-05
seller::96804ea39d96eb908e7c3afdb671bb9e,31.0,185.0,7.986875065166657e-05
seller::cb3dd9ce66268c7a3ca7241ac70ab58c,55.0,255.0,0.00014112189557090516
seller::79565f7d5603b24ddf07ade262547f2f,17.0,40.0,2.919073891321269e-05
seller::244c2f1bff6afe1f2eaf9bfe9b2aed38,23.0,135.0,7.313625779347022e-05
seller::e603cf3fec55f8697c9059638d6c8eb5,9.0,55.0,2.985172044367849e-05
seller::bf0045791395e66460eb04749c68672a,7.0,10.0,1.121867939722228e-05
seller::c8660dcf9ba70575f45d80fe28c27713,11.0,35.0,2.214349052022503e-05
seller::2e3be8a987a30d7544dbbda6861cc14e,27.0,75.0,5.4124583558305606e-05
seller::2eeb6531ee027a48d401e72bebdd87d3,11.0,15.0,1.6173146413647813e-05
seller::2f09f7d37a97956d11cc1a7cadd5262b,17.0,60.0,3.617787063984331e-05
seller::d65f31d2413268e671989503f6cf9993,9.0,15.0,1.6696114634446416e-05
seller::fce62094ffe6a4009188ec44e681dfdd,13.0,55.0,3.08675906061568e-05
seller::b3e2faf2c1004d674f16a3aa3197f0e1,8.0,15.0,1.6597266016528023e-05
seller::e83e93b71371817b11d78a63ff156aee,8.0,15.0,1.4670361676423857e-05
seller::f9244d45189d3a3605499abddeade7d5,28.0,80.0,5.03174971658697e-05
seller::edf96ef93ed595084bbcbd9224bd2894,27.0,125.0,6.029393407802381e-05
seller::d91fb3b7d041e83b64a00a3edfb37e4f,229.0,1440.0,0.0008640158488736098
seller::78c99c6dff4eeae5be99bf635ed21e3f,39.0,195.0,0.00010185805447613844
seller::712e6ed8aa4aa1fa65dab41fed5737e4,56.0,380.0,0.00019527500265298828
seller::91f0eec23d4a61d7d7caeefa3f0ad1ca,14.0,45.0,2.7653185714629904e-05
seller::bb3dca718920a4d7ec3cc9ffb025108b,8.0,15.0,1.458480243579686e-05
seller::96493fab2fbb13a14d0c0e8772eef5c3,88.0,310.0,0.00020074143010732334
seller::aba1721a889e04decc910aa13b768ef4,90.0,320.0,0.00021206944734217752
seller::318f287a62ab7ac10b703ac37435a231,28.0,260.0,0.00011069634844155973
seller::adcf50477d6a1f5d91bb9d54c4903cb5,31.0,180.0,9.389713885618409e-05
seller::a478c7961d6a992065b24e63b366f90b,16.0,45.0,3.1813724103765076e-05
seller::38102b031c2a15e54623d711bfc753d3,17.0,55.0,4.515861605054418e-05
seller::bcd2d7510d58e293f20fad6438c1b314,5.0,5.0,9.420986525086134e-06
seller::5bc237df65098fe211bb4818f4d26d78,8.0,10.0,1.2957559840737277e-05
seller::7994081388d55b9cf976c050653dd359,8.0,30.0,1.9698967130055152e-05
seller::70eea00b476a314817cefde4aad4f89a,59.0,405.0,0.00019110065117869827
seller::1e483cc5c76fef08d3ca05f9a8af7d01,15.0,55.0,3.165551461399625e-05
seller::15aec03fe4cf30dfa574cf550f5ff5ff,5.0,5.0,9.389778211760455e-06
seller::33ac3e28642ab8bda860a2f693000e78,31.0,130.0,7.157389111491378e-05
seller::818d28f936e791926d33bcb6ee94ef79,17.0,25.0,2.314474924602021e-05
seller::f45122a9ab94eb4f3f8953578bc0c560,130.0,910.0,0.0004767347857836458
seller::abc015ebac1d283a323ca9db35ede4b9,27.0,65.0,4.398843905055442e-05
seller::7e959205cebc10adefcb331f934238a4,8.0,10.0,1.2774668590492797e-05
seller::2e0dba2da448400b1c11d7b4b22f32a4,15.0,65.0,3.901776647993292e-05
seller::d2374cbcbb3ca4ab1086534108cc3ab7,143.0,2525.0,0.0010600967770016767
seller::cb32766839f443db85c82a43c4a6c19e,8.0,10.0,1.3385627251522883e-05
seller::ad14615bdd492b01b0d97922e87cb87f,5.0,5.0,9.581796188515115e-06
seller::e83c76265fc54bf41eac728805e4da77,9.0,40.0,2.6191953837144333e-05
seller::cbbd5ae8f53de5f5097cd8217b529e24,7.0,10.0,1.0250882691878478e-05
seller::934ed5cd1b9c1c7382d0a94a94b9e639,5.0,5.0,9.582869820534244e-06
seller::3361277dc30b7cccdb0c286b24219756,29.0,185.0,0.00010118747388593335
seller::bee36b4f9a2b9fdcaff6ec05df202ed0,5.0,10.0,1.1046461995324784e-05
seller::835f0f7810c76831d6c7d24c7a646d4d,52.0,250.0,0.00013097621790756524
seller::bd697db56ff8e7c9cd1abeb7f72029b2,27.0,55.0,4.5396520103068405e-05
seller::ce33c6211beaa8fef4cae8b52db39862,5.0,5.0,9.395049417836372e-06
seller::bb5bd94c8f59cc050072d2930c869cac,29.0,75.0,5.0745942491501784e-05
seller::c458e2045a8aa8964f8879af03fdcce6,14.0,45.0,3.0086363241099945e-05
seller::6b2612338467c08c9b25f0cc55b1578d,5.0,5.0,9.47804038811807e-06
seller::08d2d642cf72b622b14dde1d2f5eb2f5,29.0,105.0,5.676998637003635e-05
seller::916748bc99315c2d202898ae58b1617e,25.0,160.0,7.250466630115025e-05
seller::1eade46fba20122dc4aefb379f8c636b,32.0,300.0,0.00012518586945527
seller::c42fd8e4d47dfb18ce5222f2dd7752f9,23.0,55.0,4.084375112083985e-05
seller::aced59e9b31ef866a94f9e7f29d8d418,41.0,280.0,0.00013531796788182257
seller::ebd2d60905fb58271facef5596b620d3,63.0,350.0,0.0001757508741497878
seller::702835e4b785b67a084280efca355756,5.0,5.0,9.453643935525567e-06
seller::ff063b022a9a0aab91bad2c9088760b7,34.0,285.0,0.00011992053156272018
seller::a1043bafd471dff536d0c462352beb48,44.0,2845.0,0.0010012133569169304
seller::f3b80352b986ab4d1057a4b724be19d0,32.0,320.0,0.0001369963150500255
seller::71dc18fd8cbf5fd77f45dd8b427abb34,9.0,45.0,2.3355033093789183e-05
seller::b7e1750c1157341d2abd0251e07c186b,13.0,20.0,2.0099456393189285e-05
seller::4c2b230173bb36f9b240f2b8ac11786e,55.0,1530.0,0.0005920071553988685
seller::4559697a8f7e637227c2eeaed843baff,21.0,195.0,8.460672779130331e-05
seller::d1c281d3ae149232351cd8c8cc885f0d,143.0,1035.0,0.0005453122989270807
seller::ae8bfdbf1c2a2a2dee92d799db0a31c6,19.0,40.0,3.101172320297739e-05
seller::eb3071b9f0b0ddaa2df5ea130f09f26b,15.0,50.0,2.8309724206019873e-05
seller::c847e075301870dd144a116762eaff9a,42.0,215.0,9.302275775133362e-05
seller::63bc58679c44e8a998792119fd7ad23e,5.0,5.0,9.340148123909408e-06
seller::78ef7e885d17f35e2382a47aae8b8cce,9.0,15.0,1.749224497131848e-05
seller::2f73e04d12cdf0c945ded66bb3fcf6c7,6.0,10.0,1.2844106916610776e-05
seller::febab0275244b9a49a623f0bd613ca2f,65.0,550.0,0.0002708436119823476
seller::cbd996ad3c1b7dc71fd0e5f5df9087e2,43.0,800.0,0.00030742039497757835
seller::2709af9587499e95e803a6498a5a56e9,39.0,210.0,0.00010341570159555639
seller::ace601496e211a664100321f038f50af,5.0,5.0,9.343626331666543e-06
seller::e7df4cd29ab5abab70fb0783ddb53987,35.0,110.0,8.039268517713599e-05
seller::fc4751cfe3b279c419615b9b00c1abb4,5.0,5.0,9.454441240994307e-06
seller::acb6c2ca5c82411c1fdb88d5fd5eb95e,9.0,30.0,1.846990275048024e-05
seller::1b4c3a6f53068f0b6944d2d005c9fc89,69.0,460.0,0.00022173805707649617
seller::48bad451945f5227341793478d6353ea,11.0,15.0,1.5122265175973982e-05
seller::9a208dee8f95cfdf00760c4d627828ec,5.0,5.0,9.524595103259012e-06
seller::17e34d8224d27a541263c4c64b11a56b,153.0,1115.0,0.0005501417374123874
seller::0bf0150d5b9d60d9cd2906003332f085,33.0,300.0,0.00013766445419307455
seller::a1544b9ea0b2390e020537d4daa89049,15.0,30.0,2.229324745409801e-05
seller::740205fedfe4e90ca6857bc77db0f2b4,5.0,5.0,9.431866106886553e-06
seller::6560211a19b47992c3666cc44a7e94c0,283.0,6290.0,0.002626749018180136
seller::5151aea44289d6c6b090ee31c2132508,11.0,35.0,2.0826332144248818e-05
seller::252e76235acb79183cfca6e34f13337d,9.0,15.0,1.6364303466678355e-05
seller::5abb8ea023c77787f2c15da891c8d384,22.0,65.0,3.9803224275696625e-05
seller::a4b6b9b992b46e9ef863637af96e04bc,22.0,70.0,4.076031797349364e-05
seller::eeb6de78f79159600292e314a77cbd18,72.0,350.0,0.00019264869672342468
seller::7b1222c3624aa89b9558b50a2594188c,33.0,100.0,5.722956475060212e-05
seller::aafe36600ce604f205b86b5084d3d767,64.0,460.0,0.00022644490958667078
seller::9e17b9d64683aebcbb9ee362d06463b4,9.0,15.0,1.4599611939087934e-05
seller::6bb0724edf0b62fb91ac404873a97241,20.0,90.0,5.335163741299276e-05
seller::5b92bfa4120daa27c574daa2e386c693,5.0,5.0,9.486782839162357e-06
seller::2dd1fb6f0e42a2243b8a01e40cd41216,14.0,25.0,2.049453705719e-05
seller::f84a00e60c73a49e7e851c9bdca3a5bb,50.0,395.0,0.00018483210328807428
seller::a5bff0f43eb51f0cad7c37fac7244c8a,10.0,25.0,1.772701704444263e-05
seller::6c12e40690c335dbc2f68a4134d30dc1,28.0,75.0,4.998886657769167e-05
seller::43a1d4bab73b816e44ef4e4facd9f9b5,5.0,5.0,9.405526936681448e-06
seller::918f6fbcf3ab724d805867303e593a1b,7.0,15.0,1.4403043131247005e-05
seller::a90a5da8b09e44264a177c0374a5ac87,8.0,15.0,1.4704397973408043e-05
seller::70b52a4cfc823994561b00bad161b4ed,5.0,10.0,1.1394044100872303e-05
seller::a1474fd46fd3430168f7ec202da39408,28.0,70.0,4.532012229313353e-05
seller::585175ec331ea177fa47199e39a6170a,5.0,5.0,9.305780144034495e-06
seller::53e4c6e0f4312d4d2107a8c9cddf45cd,178.0,2035.0,0.0009637090849232025
seller::6d1b9c9579132c87d2703ec38c30f2c5,12.0,20.0,1.771426801525681e-05
seller::ccb83a794700270fde70898fe9ff368b,16.0,60.0,3.20732955764331e-05
seller::91f848e9f4be368f4318775aac733370,37.0,365.0,0.00015558195578290983
seller::4ebdc7e6cd6102a022dadc49156d4ea8,40.0,135.0,8.859058314911595e-05
seller::c8417879a15366a17c30af34c798c332,37.0,180.0,9.383846569540955e-05
seller::82e0a475a88cc9595229d8029273f045,74.0,400.0,0.00021631753505919104
seller::ec4608a1f76453166bb312b2968aeaf4,15.0,165.0,7.392157350885941e-05
seller::3ea00e1dea2b0659dbaf654735929220,12.0,35.0,2.1920371105130577e-05
seller::36a968b544695394e4e9d7572688598f,82.0,525.0,0.0002568931616857942
seller::f2336e113377dd21c744d9c4fc8293a9,11.0,20.0,1.6237398003341568e-05
seller::5c853bb56f70f4d14218944bae111d7a,11.0,30.0,2.51234464780695e-05
seller::35fb511489d9ee3ee27a76debce9df06,16.0,35.0,2.6116669954149542e-05
seller::4d6fb82c629c7a5028bfd973c07b05e0,7.0,10.0,1.1195762129462533e-05
seller::afe0067131b73e40875c9b6c10bd2e21,35.0,225.0,9.761063222649633e-05
seller::44073f8b7e41514de3b7815dd0237f4f,132.0,745.0,0.00041900089766325546
seller::f5fea3ffed6c2e889bab72705557c63a,9.0,15.0,1.6681546901030232e-05
seller::c731d18cea9bf687ffee82a241c25b11,33.0,100.0,7.416013063770166e-05
seller::94144541854e298c2d976cb893b81343,49.0,380.0,0.00018423892657469903
seller::51702dc2a3e106c76dbff722b5bf0726,26.0,65.0,4.3205053520136196e-05
seller::79ed755314cfe6df0daef2c6cd3022cd,28.0,110.0,5.9919987678778736e-05
seller::80146bc52c4f6af5239b23de2a20262b,5.0,10.0,1.1315496120991537e-05
seller::b080809eaacb49e5ca07290981472431,16.0,50.0,3.510194037266553e-05
seller::1127b7f2594683f2510f1c2c834a486b,86.0,535.0,0.00028781288192791246
seller::dbc51f5e45d654ecc16cb68e6817ecea,5.0,5.0,7.772521111167185e-06
seller::8fff28c4263ddec387f28d237fb42773,8.0,10.0,1.2866891481178844e-05
seller::1976a05ecf2996d6ffb7b5430e635fe7,23.0,45.0,2.6115219890204074e-05
seller::5bffbafbb22daf6d3bfc216a46db8708,34.0,115.0,6.1431518600879e-05
seller::d20b021d3efdf267a402c402a48ea64b,68.0,500.0,0.0002551929346479542
seller::15ac3c501e2599e4917316fde5c5669a,5.0,5.0,9.44460975575123e-06
seller::b7cc6c5e001441ae8cdd5c69a480cbe4,15.0,30.0,2.3772344925987968e-05
seller::6039e27294dc75811c0d8a39069f52c0,44.0,315.0,0.00013333843883064317
seller::9616352088dcf83a7c06637f4ebf1c80,27.0,435.0,0.00017772116297259846
seller::a673821011d0cec28146ea42f5ab767f,61.0,485.0,0.00023194875708988178
seller::7aa4334be125fcdd2ba64b3180029f14,80.0,1200.0,0.0005008856993509985
seller::52ac6f920b7280e4c6d30dd94de6259b,13.0,25.0,2.1652403209370767e-05
seller::28ea411b354f14b1a494be4e79f0ce02,15.0,30.0,2.7588980071667988e-05
seller::8b28d096634035667e8263d57ba3368c,93.0,690.0,0.00030405519807876245
seller::c0563dd588b775f2e37747ef6ad6c92c,24.0,125.0,5.926744885997707e-05
seller::e7f3bf1ecd8526eb7f3b18059e6716e5,29.0,95.0,5.71713682459099e-05
seller::ff4ea69c2a729e83e63c7579e4ef8170,16.0,45.0,2.9319460238605766e-05
seller::17306570e772e7718c92a562d33f5f1d,39.0,155.0,8.937757240974948e-05
seller::e9779976487b77c6d4ac45f75ec7afe9,143.0,2330.0,0.0009923157032643724
seller::0f94588695d71662beec8d883ffacf09,5.0,5.0,9.621660880148676e-06
seller::ad273c9eb54ecb4532de4bf75bae9e4e,14.0,40.0,2.978418061105685e-05
seller::679769a98cfcc6da877c8486ff1c13f3,18.0,75.0,3.6161915129119356e-05
seller::34d1ca11b242c0fee2c834ae8d788566,34.0,160.0,6.919533833626289e-05
seller::75745ef7bc7d4f3ea3380f6f5303f514,10.0,15.0,1.6772498959581193e-05
seller::6576fd3e23c88f0e5d4d23f39bba0542,5.0,5.0,9.270280175818505e-06
seller::b57e8460909fa137df7951b4a3b5ea84,7.0,10.0,1.3135660469680207e-05
seller::7901646fdd36a55f564ffaf2dbccaaf7,18.0,90.0,5.489014857707842e-05
seller::432c37c9dfba871172ec162e20118b8c,53.0,285.0,0.00014557722350141172
seller::3ef37b7ca6dd2b80bd8af81a62504996,8.0,10.0,1.273001905491712e-05
seller::0c7f30ae9b147eca07affbef92832a6a,13.0,25.0,2.1736170915518124e-05
seller::06532f10282704ef4c69168b914b77be,23.0,45.0,3.5471624024000956e-05
seller::54065e9aef7e9e9c2dc23b7594db021a,35.0,70.0,5.1160227758363017e-05
seller::1da3aeb70d7989d1e6d9b0e887f97c23,179.0,1180.0,0.0006282017146442332
seller::013900e863eace745d3ec7614cab5b1a,41.0,130.0,8.964839923604936e-05
seller::23ca5f678e0b3ea6c630b30fa8bf51ea,14.0,35.0,2.5978988199544293e-05
seller::c88f62b4c386a59281014d677864d016,5.0,5.0,9.49870570446211e-06
seller::048c2757535328e0d7dac690ad3c0aae,52.0,180.0,0.00010637450835903807
seller::542917da124346b47ea1ac79a93ce454,34.0,100.0,6.26432806764341e-05
seller::e5e33c0d8e7e002f398f5dc4cbbb338f,24.0,60.0,4.051820432178652e-05
seller::f1ed6bd0a9b11b581f16c851c6a5a527,23.0,85.0,4.3797043631001394e-05
seller::3820c6537b3853be1a0687d5a60807ec,5.0,5.0,9.44833432238409e-06
seller::b2eecf5ea250510da76590ca79d60e5d,15.0,55.0,3.555061574831921e-05
seller::3d871de0142ce09b7081e2b9d1733cb1,240.0,4910.0,0.002091636569990394
seller::3bb548e3cb7f70f28e3f11ee9dce0e59,37.0,205.0,0.00010821560970883849
seller::ffdd9f82b9a447f6f8d4b91554cc7dd3,21.0,65.0,4.364731742491404e-05
seller::941554c5757b73ba0e50aa7732310afc,10.0,20.0,1.6018009175603146e-05
seller::2063dd1b9f568df1c16741ea7d3e6adb,11.0,15.0,1.6548628397409284e-05
seller::57fe6232e67823593374a2281d7a8af8,18.0,40.0,3.270923026040854e-05
seller::6624bc09786f0e41ae48dfc5eeb1a9e2,5.0,5.0,9.305548031442944e-06
seller::656591be56071d4c9ef4e5fee78a578a,13.0,55.0,2.9667432795793553e-05
seller::a154d7316f158bb42e6fa18bbe3afd3a,7.0,10.0,1.1275813430843024e-05
seller::db4350fd57ae30082dec7acbaacc17f9,88.0,675.0,0.00031270315154373026
seller::83d458c0d6d4f94295d63f091460bd60,5.0,5.0,9.380114465953102e-06
seller::a7c53f6b3b61adbdaa99dda97e8cbd56,5.0,5.0,9.359033313444566e-06
seller::491a5ada3aa1678414e990262c4bbdc1,5.0,10.0,1.2040747790014587e-05
seller::4869f7a5dfa277a7dca6462dcf3b52b2,111.0,3670.0,0.0013638003122530445
seller::e9bc59e7b60fc3063eb2290deda4cced,63.0,770.0,0.00032869744199454055
seller::acf974e4d5950ad143a247471b831eb9,12.0,60.0,3.442244154370426e-05
seller::1967a9e2ad6f51802b093147d861df58,7.0,10.0,1.1612016351450877e-05
seller::12b9676b00f60f3b700e83af21824c0e,77.0,580.0,0.0002780073691472646
seller::25c5c91f63607446a97b143d2d535d31,59.0,1345.0,0.0005096108641299914
seller::a2fa0bdc798ee84cdb08281337cf4fb6,21.0,65.0,4.337515620492937e-05
seller::17adeba047385fb0c67d8e90b4296d21,5.0,15.0,1.271979130206756e-05
seller::fe2032dab1a61af8794248c8196565c9,97.0,1115.0,0.0004679838989884312
seller::07017df32dc5f2f1d2801e579548d620,17.0,40.0,4.434255133709635e-05
seller::2a6fbeaa7ab9e5d59a35841a8da71ce4,30.0,120.0,6.429676402630744e-05
seller::07bf9669d84d1f11be443a9dd938f698,26.0,80.0,5.042932360150676e-05
seller::e2a1ac9bf33e5549a2a4f834e70df2f8,13.0,25.0,1.6234680463945225e-05
seller::2e90cb1677d35cfe24eef47d441b7c87,60.0,475.0,0.0002050585448501382
seller::325f3178fb58e2a9778334621eecdbf9,32.0,230.0,0.00010982556067430002
seller::f35becee938e982bd615edf8ef12bcfb,14.0,30.0,2.4830219353426378e-05
seller::7299e27ed73d2ad986de7f7c77d919fa,110.0,1240.0,0.0005481843750984872
seller::a45765f8afb1e594b22bf9e974b46765,5.0,5.0,9.486782839162357e-06
seller::1c5e4e49b9079480255b49d50aac1aa9,15.0,45.0,3.190343523182278e-05
seller::cf2384dd2f1dddea3f838efed0945e65,24.0,75.0,4.077911857664681e-05
seller::21e83881401b92b49fb09a16d3852291,22.0,75.0,4.7242402344516366e-05
seller::7a241947449cc45dbfda4f9d0798d9d0,39.0,255.0,0.0001291125190750536
seller::80cfd480be3eb6d6267139f5cb793555,5.0,5.0,9.40227230365558e-06
seller::7142540dd4c91e2237acb7e911c4eba2,273.0,1370.0,0.0009178668107818096
seller::2009a095de2a2a41626f6c6d7722678d,15.0,60.0,3.3615679130444646e-05
seller::ef9952469137ff190bacafe117f51537,14.0,25.0,1.845471390832977e-05
seller::520b493b57809f446cb0a233bb3e25c7,53.0,365.0,0.00018440310988423163
seller::b1ac6ea7895bc3dd6f0f6f4abbdd2821,27.0,205.0,9.080051418274373e-05
seller::5d043cd5512d4bd2f88e5ccdd5736c38,5.0,5.0,9.396933935058881e-06
seller::8501d82f68d23148b6d78bb7c4a42037,5.0,5.0,9.581796188515115e-06
seller::9d5a9018aee56acb367ba9c3f05d1d6a,60.0,395.0,0.00021563487475269173
seller::3d290fe363c60a77498c1126fd3fb8d3,8.0,15.0,1.4464006615853504e-05
seller::0df3984f9dfb3d49ac6366acbd3bbb85,62.0,410.0,0.00019344820330547004
seller::83645b1645cdee8953ee54c29ceed564,26.0,55.0,4.1335833946284706e-05
seller::10089e9f2fd0c668a8fd4e52e1698888,9.0,15.0,1.6611176990115195e-05
seller::fe4cd9461203cee790d36792420b310f,10.0,15.0,1.4659818051583233e-05
seller::c878515173c84a492ebe50d6b493230b,21.0,50.0,3.502167055683834e-05
seller::a7c88262832dfc683781d6a421edefae,13.0,25.0,2.298918240919958e-05
seller::bd0389da23d89b726abf911cccc54596,92.0,385.0,0.00023986759072743648
seller::df683dfda87bf71ac3fc63063fba369d,5.0,5.0,9.497466375206689e-06
seller::a7b7354cc588f7566a848bcbb1ce3d96,7.0,10.0,1.1398301946302178e-05
seller::8444e55c1f13cd5c179851e5ca5ebd00,83.0,440.0,0.00023555929133276904
seller::4e17c65a516f69d023a2ae78b84f28d6,56.0,250.0,0.00014218580920036939
seller::d4e4b5192cba4e0e66eb12a9d347239d,25.0,60.0,4.639065420209369e-05
seller::6562efe88ce0826a4ca4f189f03b4b84,21.0,105.0,5.693648151849898e-05
seller::4cf490a58259286ada5ba8525ba9e84a,20.0,40.0,2.985615366969154e-05
seller::20cb7c2fde3e5bf10f0bbe7394e1c6a9,16.0,235.0,9.713058819652518e-05
seller::d93844a9c55ba7ce353388bcf849ea56,29.0,65.0,5.0562662787160795e-05
seller::48436dade18ac8b2bce089ec2a041202,64.0,725.0,0.00029544860495715536
seller::a35124e2d763d7ca3fbe3b97d143200f,8.0,35.0,2.1083365237814972e-05
